CE,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,2852895,2006
CE,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,4341,2006
CE,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,2633,2006
CE,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,5664,2006
CE,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,912726,2006
CE,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,148886,2006
DF,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,82854,2006
DF,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,499407,2006
DF,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,1518,2006
DF,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,1718,2006
DF,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,2367,2006
DF,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,594521,2006
DF,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,165420,2006
ES,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,66097,2006
ES,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,953609,2006
ES,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,992,2006
ES,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,927,2006
ES,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,2805,2006
ES,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,668792,2006
ES,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,107172,2006
GO,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,51445,2006
GO,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,1143122,2006
GO,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,1485,2006
GO,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,1372,2006
GO,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,3907,2006
GO,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,1465628,2006
GO,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,179102,2006
MA,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,72815,2006
MA,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,2128103,2006
MA,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,1779,2006
MA,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,1383,2006
MA,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,3605,2006
MA,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,530164,2006
MA,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,80749,2006
MG,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,272152,2006
MG,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,5192439,2006
MG,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,5236,2006
MG,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,5164,2006
MG,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,14155,2006
MG,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,4151507,2006
MG,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,579920,2006
MS,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,24245,2006
MS,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,439965,2006
MS,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,486,2006
MS,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,520,2006
MS,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,1551,2006
MS,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,687583,2006
MS,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,68112,2006
MT,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,31457,2006
MT,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,557244,2006
MT,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,673,2006
MT,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,895,2006
MT,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,1846,2006
MT,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,790320,2006
MT,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,59201,2006
PA,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,53059,2006
PA,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,1631569,2006
PA,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,1262,2006
PA,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,1445,2006
PA,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,3626,2006
PA,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,1310437,2006
PA,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,149278,2006
PB,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,45397,2006
PB,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,1258341,2006
PB,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,1453,2006
PB,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,1144,2006
PB,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,2926,2006
PB,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,537042,2006
PB,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,80351,2006
PE,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,90445,2006
PE,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,2993618,2006
PE,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,6321,2006
PE,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,2298,2006
PE,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,4966,2006
PE,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,964730,2006
PE,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,157966,2006
PI,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,30812,2006
PI,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,1055600,2006
PI,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,1134,2006
PI,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,517,2006
PI,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,1960,2006
PI,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,440063,2006
PI,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,38867,2006
PR,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,190452,2006
PR,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,2111589,2006
PR,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,3597,2006
PR,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,3086,2006
PR,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,7434,2006
PR,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,2953572,2006
PR,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,301688,2006
RJ,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,372370,2006
RJ,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,4092648,2006
RJ,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,6348,2006
RJ,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,9256,2006
RJ,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,14136,2006
RJ,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,2402076,2006
RJ,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,1425699,2006
RN,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,43690,2006
RN,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,952796,2006
RN,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,1183,2006
RN,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,897,2006
RN,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,3860,2006
RN,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,499934,2006
RN,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,81185,2006
RO,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,14685,2006
RO,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,329598,2006
RO,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,557,2006
RO,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,615,2006
RO,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,1116,2006
RO,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,344096,2006
RO,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,40753,2006
RR,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,3956,2006
RR,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,49433,2006
RR,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,92,2006
RR,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,145,2006
RR,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,454,2006
RR,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,112908,2006
RR,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,22034,2006
RS,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,239437,2006
RS,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,2052656,2006
RS,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,2699,2006
RS,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,3602,2006
RS,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,7658,2006
RS,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,3460730,2006
RS,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,439959,2006
SC,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,109876,2006
SC,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,1108851,2006
SC,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,1974,2006
SC,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,1895,2006
SC,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,5318,2006
SC,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,1889277,2006
SC,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,220431,2006
SE,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,17916,2006
SE,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,476399,2006
SE,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,647,2006
SE,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,590,2006
SE,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,1915,2006
SE,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,446454,2006
SE,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,62544,2006
SP,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,385119,2006
SP,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,8091867,2006
SP,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,10979,2006
SP,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,15710,2006
SP,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,18927,2006
SP,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,11927802,2006
SP,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,1558639,2006
TO,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,9802,2006
TO,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,392151,2006
TO,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,294,2006
TO,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,216,2006
TO,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,932,2006
TO,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,249544,2006
TO,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,15989,2006
ZZ,Presidente,12,CRISTOVAM RICARDO CALVACANTI BUARQUE,PDT,PDT,1,Não eleito,1,BR,21,14423,1822,2006
ZZ,Presidente,13,LUIZ INACIO LULA DA SILVA,PT,PT / PRB / PC do B,1,2º turno,1,BR,23,14423,15551,2006
ZZ,Presidente,17,LUCIANO CALDAS BIVAR,PSL,PSL,1,Não eleito,1,BR,1,14423,129,2006
ZZ,Presidente,27,JOSÉ MARIA EYMAEL,PSDC,PSDC,1,Não eleito,1,BR,29,14423,131,2006
ZZ,Presidente,44,ANA MARIA TEIXEIRA RANGEL,PRP,PRP,1,Não eleito,1,BR,61,14423,637,2006
ZZ,Presidente,45,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,PSDB,PSDB / PFL,1,2º turno,1,BR,25,14423,17513,2006
ZZ,Presidente,50,HELOÍSA HELENA LIMA DE MORAES CARVALHO,PSOL,PSTU / PCB / PSOL,1,Não eleito,1,BR,41,14423,3294,2006
AC,Presidente,13,DILMA VANA ROUSSEFF,PT,PC do B / PDT / PMDB / PR / PRB / PSB / PSC / PT / PTC / PTN,1,#NULO#,1,BR,280000000005,14417,82733,2010
AC,Presidente,16,JOSÉ MARIA DE ALMEIDA,PSTU,PSTU,1,#NULO#,1,BR,280000000003,14417,115,2010
AC,Presidente,21,IVAN MARTINS PINHEIRO,PCB,PCB,1,#NULO#,1,BR,280000000017,14417,61,2010
AC,Presidente,27,JOSE MARIA EYMAEL,PSDC,PSDC,1,#NULO#,1,BR,280000000015,14417,338,2010
AC,Presidente,28,JOSE LEVY FIDELIX DA CRUZ,PRTB,PRTB,1,#NULO#,1,BR,280000000009,14417,171,2010
AC,Presidente,29,RUI COSTA PIMENTA,PCO,PCO,1,#NULO#,1,BR,280000000007,14417,17,2010
AC,Presidente,43,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,PV,PV,1,#NULO#,1,BR,280000000001,14417,81102,2010
AC,Presidente,45,JOSÉ SERRA,PSDB,DEM / PMN / PPS / PSDB / PT do B / PTB,1,#NULO#,1,BR,280000000011,14417,180252,2010
AC,Presidente,50,PLÍNIO SOARES DE ARRUDA SAMPAIO,PSOL,PSOL,1,#NULO#,1,BR,280000000019,14417,1032,2010
AL,Presidente,13,DILMA VANA ROUSSEFF,PT,PC do B / PDT / PMDB / PR / PRB / PSB / PSC / PT / PTC / PTN,1,#NULO#,1,BR,280000000005,14417,709844,2010
AL,Presidente,16,JOSÉ MARIA DE ALMEIDA,PSTU,PSTU,1,#NULO#,1,BR,280000000003,14417,887,2010
AL,Presidente,21,IVAN MARTINS PINHEIRO,PCB,PCB,1,#NULO#,1,BR,280000000017,14417,857,2010
AL,Presidente,27,JOSE MARIA EYMAEL,PSDC,PSDC,1,#NULO#,1,BR,280000000015,14417,835,2010
AL,Presidente,28,JOSE LEVY FIDELIX DA CRUZ,PRTB,PRTB,1,#NULO#,1,BR,280000000009,14417,1825,2010
AL,Presidente,29,RUI COSTA PIMENTA,PCO,PCO,1,#NULO#,1,BR,280000000007,14417,123,2010
AL,Presidente,43,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,PV,PV,1,#NULO#,1,BR,280000000001,14417,160380,2010
AL,Presidente,45,JOSÉ SERRA,PSDB,DEM / PMN / PPS / PSDB / PT do B / PTB,1,#NULO#,1,BR,280000000011,14417,508232,2010
AL,Presidente,50,PLÍNIO SOARES DE ARRUDA SAMPAIO,PSOL,PSOL,1,#NULO#,1,BR,280000000019,14417,11096,2010
AM,Presidente,13,DILMA VANA ROUSSEFF,PT,PC do B / PDT / PMDB / PR / PRB / PSB / PSC / PT / PTC / PTN,1,#NULO#,1,BR,280000000005,14417,991128,2010
AM,Presidente,16,JOSÉ MARIA DE ALMEIDA,PSTU,PSTU,1,#NULO#,1,BR,280000000003,14417,1035,2010
AM,Presidente,21,IVAN MARTINS PINHEIRO,PCB,PCB,1,#NULO#,1,BR,280000000017,14417,506,2010
AM,Presidente,27,JOSE MARIA EYMAEL,PSDC,PSDC,1,#NULO#,1,BR,280000000015,14417,1357,2010
AM,Presidente,28,JOSE LEVY FIDELIX DA CRUZ,PRTB,PRTB,1,#NULO#,1,BR,280000000009,14417,687,2010
AM,Presidente,29,RUI COSTA PIMENTA,PCO,PCO,1,#NULO#,1,BR,280000000007,14417,68,2010
AM,Presidente,43,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,PV,PV,1,#NULO#,1,BR,280000000001,14417,392170,2010
AM,Presidente,45,JOSÉ SERRA,PSDB,DEM / PMN / PPS / PSDB / PT do B / PTB,1,#NULO#,1,BR,280000000011,14417,129190,2010
AM,Presidente,50,PLÍNIO SOARES DE ARRUDA SAMPAIO,PSOL,PSOL,1,#NULO#,1,BR,280000000019,14417,9033,2010
AP,Presidente,13,DILMA VANA ROUSSEFF,PT,PC do B / PDT / PMDB / PR / PRB / PSB / PSC / PT / PTC / PTN,1,#NULO#,1,BR,280000000005,14417,161443,2010
AP,Presidente,16,JOSÉ MARIA DE ALMEIDA,PSTU,PSTU,1,#NULO#,1,BR,280000000003,14417,689,2010
AP,Presidente,21,IVAN MARTINS PINHEIRO,PCB,PCB,1,#NULO#,1,BR,280000000017,14417,282,2010
AP,Presidente,27,JOSE MARIA EYMAEL,PSDC,PSDC,1,#NULO#,1,BR,280000000015,14417,451,2010
AP,Presidente,28,JOSE LEVY FIDELIX DA CRUZ,PRTB,PRTB,1,#NULO#,1,BR,280000000009,14417,412,2010
AP,Presidente,29,RUI COSTA PIMENTA,PCO,PCO,1,#NULO#,1,BR,280000000007,14417,28,2010
AP,Presidente,43,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,PV,PV,1,#NULO#,1,BR,280000000001,14417,101243,2010
AP,Presidente,45,JOSÉ SERRA,PSDB,DEM / PMN / PPS / PSDB / PT do B / PTB,1,#NULO#,1,BR,280000000011,14417,72774,2010
AP,Presidente,50,PLÍNIO SOARES DE ARRUDA SAMPAIO,PSOL,PSOL,1,#NULO#,1,BR,280000000019,14417,3418,2010
BA,Presidente,13,DILMA VANA ROUSSEFF,PT,PC do B / PDT / PMDB / PR / PRB / PSB / PSC / PT / PTC / PTN,1,#NULO#,1,BR,280000000005,14417,4188099,2010
BA,Presidente,16,JOSÉ MARIA DE ALMEIDA,PSTU,PSTU,1,#NULO#,1,BR,280000000003,14417,3658,2010
BA,Presidente,21,IVAN MARTINS PINHEIRO,PCB,PCB,1,#NULO#,1,BR,280000000017,14417,3016,2010
BA,Presidente,27,JOSE MARIA EYMAEL,PSDC,PSDC,1,#NULO#,1,BR,280000000015,14417,3415,2010
BA,Presidente,28,JOSE LEVY FIDELIX DA CRUZ,PRTB,PRTB,1,#NULO#,1,BR,280000000009,14417,2644,2010
BA,Presidente,29,RUI COSTA PIMENTA,PCO,PCO,1,#NULO#,1,BR,280000000007,14417,639,2010
BA,Presidente,43,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,PV,PV,1,#NULO#,1,BR,280000000001,14417,1052674,2010
